Transaction_ID,Customer_Age,Gender,Income_Category,Transaction_Amount,Transaction_Type,Merchant_Type,Previous_Transactions,Fraudulent
TXN461,25,Male,Low,503.48,Online,Others,45,0
TXN462,61,Male,Low,588.09,Online,Others,36,0
TXN463,61,Male,Medium,3373.25,Online,Electronics,33,0
TXN464,22,Female,High,2067.88,In-store,Grocery,22,0
TXN465,56,Female,Low,4203.44,Online,Grocery,36,0
TXN466,21,Female,Very High,3937.56,Online,Others,0,0
TXN467,23,Female,Medium,3930.3,In-store,Entertainment,30,0
TXN468,62,Female,Very High,4304.74,Online,Others,13,0
TXN469,49,Female,Low,4238.52,Online,Electronics,42,0
TXN470,69,Male,Medium,2719.88,Online,Others,46,1
TXN471,47,Male,Medium,1444.02,Online,Others,32,0
TXN472,64,Male,Medium,2818.99,In-store,Grocery,32,0
TXN473,52,Female,Very High,1190.82,In-store,Grocery,46,0
TXN474,57,Male,High,967.38,Online,Others,14,0
TXN475,69,Female,High,2535.67,Online,Clothing,14,0
TXN476,33,Male,Low,3118.3,In-store,Clothing,3,0
TXN477,30,Female,Low,2260.42,Online,Entertainment,9,0
TXN478,67,Female,Low,4033.57,In-store,Grocery,9,0
TXN479,59,Male,High,2925.06,Online,Grocery,28,0
TXN480,47,Female,Low,4889.85,Online,Clothing,49,0
TXN481,36,Female,Very High,858.6,In-store,Grocery,49,0
TXN482,34,Female,Low,1567.96,In-store,Clothing,8,0
TXN483,36,Male,Low,362.67,In-store,Grocery,8,0
TXN484,45,Female,Very High,2501.19,Online,Grocery,46,0
TXN485,43,Male,High,259.28,Online,Clothing,5,0
TXN486,54,Female,Medium,3259.4,In-store,Others,36,0
TXN487,43,Female,High,1255.93,In-store,Clothing,15,0
TXN488,40,Female,Very High,3778.63,Online,Grocery,27,1
TXN489,26,Male,High,208.57,Online,Others,7,0
TXN490,29,Female,Very High,1690.56,In-store,Entertainment,11,0
TXN491,18,Male,Low,4655.92,Online,Others,41,0
TXN492,18,Male,Medium,353.77,Online,Grocery,47,0
TXN493,64,Female,High,4378.38,Online,Others,10,0
TXN494,51,Female,Medium,1659.72,Online,Electronics,13,0
TXN495,49,Female,Medium,199.34,Online,Clothing,2,0
TXN496,65,Female,Very High,4502.62,Online,Electronics,34,0
TXN497,42,Male,Low,2150.99,In-store,Electronics,5,1
TXN498,57,Male,Medium,2177.95,Online,Others,1,0
TXN499,62,Male,Medium,3447.49,Online,Grocery,28,0
TXN500,18,Male,Low,2348.05,Online,Electronics,32,0
TXN501,33,Male,Low,3886.77,Online,Grocery,3,0
TXN502,56,Male,High,2841.59,In-store,Others,19,0
TXN503,22,Male,Very High,1596.73,Online,Grocery,28,0
TXN504,39,Female,Medium,3197.69,Online,Grocery,19,0
TXN505,46,Female,Medium,446.9,Online,Clothing,45,0
TXN506,20,Female,High,2465.84,Online,Entertainment,36,0
TXN507,29,Male,Very High,1710.26,Online,Entertainment,12,0
TXN508,43,Male,Low,2017.94,Online,Electronics,37,0
TXN509,33,Male,Medium,3375.29,Online,Grocery,12,0
TXN510,68,Male,Medium,818.42,In-store,Others,31,0
TXN511,54,Female,Medium,181.82,Online,Grocery,28,0
TXN512,39,Male,Low,4377.03,Online,Electronics,7,0
TXN513,46,Female,Very High,4263.39,Online,Others,22,0
TXN514,31,Female,Low,4596.07,In-store,Grocery,35,0
TXN515,45,Male,Low,3549.82,In-store,Clothing,48,0
TXN516,22,Male,Low,4421.27,Online,Clothing,47,0
TXN517,64,Female,High,1622.15,Online,Clothing,31,0
TXN518,66,Female,Medium,757.6,In-store,Entertainment,15,0
TXN519,47,Female,Low,3477.47,Online,Electronics,5,0
TXN520,63,Female,Low,1768.97,In-store,Clothing,12,0
TXN521,69,Male,Low,1372.99,In-store,Grocery,12,0
TXN522,22,Male,High,2965.19,Online,Others,21,1
TXN523,29,Male,Very High,732.64,Online,Clothing,7,0
TXN524,33,Male,Low,2967.96,Online,Others,45,0
TXN525,43,Male,Medium,4369.16,Online,Clothing,12,0
TXN526,43,Male,Low,3445.24,In-store,Grocery,18,0
TXN527,65,Female,Medium,2556.29,In-store,Grocery,5,0
TXN528,38,Female,Medium,2437.99,Online,Others,1,0
TXN529,56,Male,Medium,1598.8,In-store,Others,2,0
TXN530,53,Male,Low,3798.49,Online,Others,21,0
TXN531,50,Female,High,4675.41,Online,Grocery,39,0
TXN532,47,Male,High,2377.22,In-store,Grocery,12,0
TXN533,54,Female,Very High,4417.39,In-store,Clothing,3,0
TXN534,40,Female,Medium,121.47,In-store,Others,48,0
TXN535,27,Female,Low,956.56,In-store,Grocery,33,0
TXN536,22,Male,Medium,269.45,In-store,Entertainment,46,0
TXN537,53,Female,High,2678.96,Online,Electronics,18,0
TXN538,51,Male,Very High,1656.34,Online,Others,10,0
TXN539,69,Male,Low,4213.22,In-store,Others,11,0
TXN540,48,Male,High,3413.73,Online,Grocery,16,1
TXN541,27,Female,Medium,3099.69,Online,Electronics,19,0
TXN542,36,Male,Low,635.91,In-store,Others,35,0
TXN543,49,Female,Low,1397.11,In-store,Entertainment,45,0
TXN544,18,Male,High,3630.12,In-store,Electronics,33,0
TXN545,22,Male,Low,1017.05,Online,Grocery,22,0
TXN546,62,Female,Medium,3499.8,Online,Electronics,29,0
TXN547,21,Male,Medium,4504.43,Online,Entertainment,48,0
TXN548,33,Male,Low,4350.93,Online,Entertainment,41,0
TXN549,41,Male,High,161.28,In-store,Electronics,19,0
TXN550,33,Male,Low,4405.29,Online,Others,43,0
TXN551,19,Male,High,1464.15,Online,Entertainment,7,0
TXN552,66,Female,Medium,2181.22,In-store,Others,16,0
TXN553,45,Female,Low,2657.84,Online,Electronics,11,0
TXN554,49,Female,High,2058.5,Online,Others,27,0
TXN555,44,Female,High,3148.24,Online,Others,23,0
TXN556,37,Female,Low,4175.95,In-store,Grocery,4,0
TXN557,41,Female,Medium,3482.8,Online,Clothing,18,0
TXN558,29,Female,Low,1201.8,Online,Clothing,0,0
TXN559,67,Male,High,4595.29,Online,Grocery,15,0
TXN560,52,Male,Very High,3475.6,Online,Clothing,13,0
TXN561,50,Female,Medium,690.89,Online,Others,17,0
TXN562,50,Male,Low,3652.03,In-store,Electronics,6,0
TXN563,68,Female,High,180.1,In-store,Electronics,23,0
TXN564,60,Female,Medium,3127.79,Online,Grocery,19,0
TXN565,54,Male,Medium,4624.06,Online,Electronics,41,0
TXN566,29,Female,Low,2878.66,Online,Grocery,48,0
TXN567,20,Male,Medium,1541.34,In-store,Grocery,46,0
TXN568,18,Female,Medium,4941.62,In-store,Others,4,0
TXN569,50,Female,Low,4044.61,In-store,Others,25,0
TXN570,57,Female,Low,1246.92,Online,Clothing,35,0
TXN571,27,Male,Medium,370.44,Online,Grocery,22,0
TXN572,60,Male,Medium,4830.79,Online,Clothing,41,0
TXN573,61,Female,Low,185.99,In-store,Grocery,46,0
TXN574,46,Female,Low,3385.61,In-store,Others,7,0
TXN575,30,Male,Low,4916.04,Online,Electronics,47,0
TXN576,29,Male,Very High,1231.27,Online,Others,11,0
TXN577,48,Male,Low,4630.55,Online,Clothing,16,0
TXN578,63,Female,High,2111.4,Online,Clothing,4,0
TXN579,19,Female,Medium,1185.98,Online,Grocery,1,0
TXN580,68,Male,Medium,419.06,In-store,Clothing,6,1
TXN581,67,Male,Very High,3009.64,Online,Clothing,25,0
TXN582,52,Female,Low,3480.26,Online,Grocery,46,0
TXN583,40,Female,High,3230.75,Online,Grocery,12,0
TXN584,34,Female,Medium,3029.59,In-store,Grocery,12,0
TXN585,43,Female,Very High,3109.67,Online,Grocery,49,0
TXN586,25,Male,Low,2569.59,In-store,Others,17,0
TXN587,46,Male,Medium,1078.14,In-store,Electronics,37,0
TXN588,43,Female,Very High,3031.91,Online,Entertainment,15,0
TXN589,27,Female,Low,4439.28,In-store,Grocery,40,0
TXN590,43,Female,Very High,95.12,Online,Others,15,0
TXN591,51,Female,High,4912.33,In-store,Clothing,18,0
TXN592,68,Female,Low,4863.92,In-store,Clothing,11,0
TXN593,58,Male,Low,1340.7,In-store,Others,45,0
TXN594,24,Male,Low,2126.46,Online,Grocery,25,0
TXN595,21,Female,Low,2829.76,In-store,Entertainment,13,0
TXN596,67,Female,Medium,4229.7,Online,Clothing,26,0
TXN597,62,Female,Very High,314.36,In-store,Electronics,44,0
TXN598,28,Female,Medium,1141.51,Online,Grocery,46,0
TXN599,46,Male,Medium,3303.99,Online,Grocery,5,0
TXN600,53,Male,Low,317.55,In-store,Others,31,0
TXN601,42,Male,Medium,4464.42,Online,Electronics,16,0
TXN602,38,Female,Medium,4432.77,In-store,Grocery,26,0
TXN603,53,Male,High,502.1,In-store,Clothing,3,1
TXN604,27,Male,Medium,2083.22,In-store,Entertainment,17,0
TXN605,54,Female,High,2556.06,Online,Electronics,36,0
TXN606,26,Male,High,3248.12,Online,Grocery,17,0
TXN607,41,Female,Low,2715.14,Online,Grocery,8,0
TXN608,52,Female,Low,16.59,Online,Electronics,19,0
TXN609,66,Male,Low,655.88,Online,Grocery,25,0
TXN610,52,Female,Low,4164.04,Online,Electronics,13,0
TXN611,65,Female,Low,3943.66,Online,Clothing,39,0
TXN612,53,Male,Medium,95.21,In-store,Clothing,49,0
TXN613,35,Female,Low,84.06,Online,Electronics,47,0
TXN614,66,Male,Medium,4257.23,Online,Others,23,1
TXN615,56,Male,Low,1812.9,Online,Grocery,30,0
TXN616,49,Male,Medium,2039.73,Online,Electronics,28,0
TXN617,41,Female,Very High,4721.58,Online,Entertainment,17,0
TXN618,40,Female,Medium,4486.09,In-store,Clothing,4,0
TXN619,49,Male,Medium,1959.01,In-store,Electronics,24,1
TXN620,54,Female,High,3994.92,Online,Grocery,21,0
TXN621,29,Male,Low,2273.08,Online,Entertainment,0,0
TXN622,66,Male,Low,2154.15,Online,Others,15,0
TXN623,30,Male,Very High,106.71,Online,Others,45,0
TXN624,40,Female,High,3969.61,Online,Grocery,13,0
TXN625,42,Female,Low,4040.38,Online,Clothing,44,0
TXN626,52,Female,Low,3824.04,Online,Electronics,16,0
TXN627,58,Male,Medium,4825.63,Online,Entertainment,25,0
TXN628,47,Male,Very High,248.67,In-store,Entertainment,13,0
TXN629,34,Female,Medium,4834.89,Online,Electronics,13,0
TXN630,66,Male,Low,4293.7,In-store,Electronics,14,0
TXN631,37,Female,Medium,596.8,In-store,Electronics,36,0
TXN632,65,Male,Low,220.5,Online,Clothing,10,0
TXN633,42,Male,Low,112.69,In-store,Grocery,13,0
TXN634,39,Male,Low,592.34,In-store,Clothing,37,0
TXN635,30,Male,Medium,4099.48,In-store,Clothing,21,0
TXN636,36,Male,Medium,1857.92,Online,Grocery,22,0
TXN637,66,Male,High,3111.29,In-store,Clothing,20,0
TXN638,53,Male,Medium,1975.11,Online,Grocery,25,0
TXN639,29,Male,Medium,2862.76,In-store,Electronics,41,0
TXN640,58,Male,High,1398.08,In-store,Electronics,10,0
TXN641,36,Male,Low,4492.84,Online,Grocery,23,0
TXN642,29,Male,Low,3096.17,Online,Entertainment,7,0
TXN643,26,Male,Low,2331.95,In-store,Electronics,37,0
TXN644,24,Female,Low,1392.72,In-store,Grocery,0,0
TXN645,45,Female,Low,1490.15,In-store,Electronics,14,0
TXN646,31,Female,Very High,3482.99,Online,Others,48,0
TXN647,48,Male,Low,2055.96,Online,Clothing,31,0
TXN648,69,Male,Low,2828.13,In-store,Clothing,8,0
TXN649,36,Male,Medium,4937.33,Online,Grocery,25,0
TXN650,64,Female,Low,1586.94,In-store,Clothing,49,0
TXN651,33,Male,Low,2053.5,Online,Others,9,0
TXN652,22,Male,Low,1614.84,In-store,Entertainment,49,0
TXN653,52,Male,Very High,458.3,In-store,Electronics,8,0
TXN654,29,Female,Low,4702.08,In-store,Entertainment,14,0
TXN655,42,Female,Low,3754.01,In-store,Others,28,0
TXN656,69,Male,High,3070.9,Online,Grocery,48,0
TXN657,38,Male,Low,129.6,Online,Entertainment,41,0
TXN658,53,Female,Medium,4167.93,In-store,Clothing,7,0
TXN659,40,Male,Low,368.37,Online,Grocery,14,0
TXN660,33,Female,High,652.38,In-store,Electronics,5,0
TXN661,56,Female,High,445.27,In-store,Others,22,0
TXN662,62,Male,Low,740.43,Online,Electronics,8,0
TXN663,59,Male,Very High,3191.6,Online,Electronics,34,0
TXN664,56,Male,Medium,415.44,Online,Clothing,11,0
TXN665,31,Female,High,3178.08,Online,Grocery,31,0
TXN666,48,Female,High,3885.33,In-store,Grocery,19,0
TXN667,22,Female,Medium,2296.4,Online,Electronics,5,0
TXN668,52,Female,High,3195.87,In-store,Electronics,6,0
TXN669,40,Female,Low,1775.65,Online,Clothing,49,0
TXN670,46,Female,Low,3739.61,In-store,Clothing,22,0
TXN671,60,Male,Low,4934.77,In-store,Grocery,45,0
TXN672,28,Male,Low,1708.07,In-store,Grocery,31,0
TXN673,35,Female,Very High,3049.99,In-store,Others,38,1
TXN674,64,Female,Very High,4858.19,Online,Entertainment,12,0
TXN675,29,Male,Low,168.88,In-store,Entertainment,45,0
TXN676,26,Female,Low,1404.4,In-store,Electronics,0,0
TXN677,27,Male,Medium,811.81,Online,Grocery,8,0
TXN678,61,Male,Low,3046.64,Online,Grocery,8,0
TXN679,34,Female,High,895.37,In-store,Grocery,37,0
TXN680,55,Male,Medium,1575.81,Online,Electronics,38,0
TXN681,24,Male,Medium,2174.09,In-store,Grocery,23,0
TXN682,63,Female,Medium,278.87,In-store,Others,15,0
TXN683,30,Female,Low,1490.86,Online,Others,0,0
TXN684,57,Female,Low,1136.63,In-store,Others,17,0
TXN685,59,Female,Low,2154.64,In-store,Electronics,12,0
TXN686,26,Female,High,4990.16,Online,Grocery,33,0
TXN687,67,Female,Low,4989.57,Online,Clothing,15,0
TXN688,44,Male,Very High,924.34,In-store,Clothing,40,0
TXN689,19,Female,Low,3583.74,In-store,Others,48,0
TXN690,22,Male,Medium,4459.25,In-store,Grocery,11,0
TXN691,46,Female,Low,2606.0,Online,Clothing,29,0
TXN692,54,Male,Very High,3701.7,In-store,Grocery,18,0
TXN693,55,Male,Low,2079.82,Online,Grocery,7,0
TXN694,36,Female,Medium,2998.73,Online,Grocery,9,0
TXN695,25,Female,Very High,2312.06,Online,Entertainment,19,0
TXN696,65,Male,Low,1518.16,Online,Grocery,17,0
TXN697,62,Male,Medium,743.44,Online,Clothing,36,0
TXN698,18,Female,Medium,1465.48,In-store,Grocery,10,0
TXN699,39,Male,Low,4405.55,Online,Others,3,0
TXN700,69,Male,Medium,4508.64,Online,Clothing,26,0
TXN701,34,Male,Medium,4307.82,In-store,Entertainment,28,0
TXN702,24,Male,Low,1467.85,Online,Electronics,40,0
TXN703,42,Male,High,4469.93,In-store,Grocery,41,0
TXN704,62,Female,Medium,806.47,Online,Entertainment,12,0
TXN705,21,Male,Medium,4291.92,In-store,Electronics,37,0
TXN706,53,Male,Very High,1380.95,Online,Others,32,0
TXN707,23,Female,Medium,3270.5,Online,Clothing,3,0
TXN708,48,Female,High,3762.49,In-store,Others,46,0
TXN709,36,Male,High,396.39,Online,Grocery,4,0
TXN710,61,Male,Medium,1452.98,In-store,Grocery,42,0
TXN711,56,Female,High,3145.81,Online,Others,21,0
TXN712,44,Male,Low,3006.48,In-store,Entertainment,24,0
TXN713,27,Female,Low,4435.67,In-store,Electronics,43,0
TXN714,43,Female,Medium,3250.07,Online,Clothing,39,0
TXN715,36,Male,Very High,1029.3,Online,Clothing,18,0
TXN716,56,Female,Low,3911.54,In-store,Grocery,49,0
TXN717,20,Male,High,4791.61,In-store,Others,39,0
TXN718,62,Male,Low,3256.34,In-store,Clothing,36,1
TXN719,30,Female,Medium,2334.68,Online,Grocery,11,0
TXN720,67,Male,Medium,4045.84,In-store,Others,32,0
TXN721,45,Male,Medium,2288.69,Online,Grocery,27,0
TXN722,37,Female,Low,765.39,In-store,Grocery,6,0
TXN723,45,Female,Low,418.22,Online,Grocery,18,1
TXN724,25,Male,Very High,1993.06,Online,Electronics,15,0
TXN725,58,Female,Medium,3554.52,Online,Entertainment,30,0
TXN726,56,Male,Low,3479.31,In-store,Electronics,22,0
TXN727,18,Female,Low,2663.68,In-store,Clothing,33,0
TXN728,20,Female,Low,2194.0,Online,Grocery,12,0
TXN729,30,Female,Medium,3310.27,Online,Entertainment,39,0
TXN730,45,Female,High,4800.2,In-store,Grocery,10,0
TXN731,66,Male,Very High,1452.07,In-store,Entertainment,41,0
TXN732,42,Male,High,2808.26,Online,Others,23,0
TXN733,50,Male,Medium,4226.59,Online,Electronics,34,0
TXN734,55,Female,Medium,1305.84,Online,Entertainment,7,0
TXN735,23,Male,Medium,1303.84,In-store,Entertainment,2,0
TXN736,61,Female,Medium,4411.9,Online,Grocery,5,0
TXN737,62,Female,High,4808.91,In-store,Clothing,6,0
TXN738,49,Male,Low,3426.68,Online,Others,2,0
TXN739,62,Female,Low,3226.22,Online,Clothing,4,0
TXN740,64,Female,Very High,2637.27,Online,Clothing,28,0
TXN741,38,Male,Medium,3908.7,In-store,Others,31,0
TXN742,33,Female,Medium,4827.64,In-store,Clothing,20,0
TXN743,38,Male,High,1922.19,Online,Clothing,19,0
TXN744,28,Male,High,1467.77,Online,Others,18,0
TXN745,54,Female,Low,4867.04,In-store,Grocery,10,0
TXN746,53,Female,Medium,2536.22,Online,Clothing,48,0
TXN747,52,Male,Low,879.19,Online,Grocery,38,0
TXN748,36,Female,Low,4406.57,Online,Grocery,16,0
TXN749,37,Male,Very High,532.26,Online,Entertainment,12,0
TXN750,35,Female,High,2595.36,Online,Others,30,0
TXN751,64,Female,Very High,3796.07,In-store,Clothing,37,0
TXN752,58,Male,High,4397.42,In-store,Grocery,49,0
TXN753,66,Female,Medium,419.52,Online,Entertainment,28,0
TXN754,31,Male,High,3394.45,Online,Electronics,15,0
TXN755,32,Male,High,4041.55,Online,Clothing,24,0
TXN756,48,Female,Low,3121.67,Online,Electronics,9,0
TXN757,18,Male,Medium,1287.74,In-store,Others,8,0
TXN758,20,Female,Low,3406.38,Online,Entertainment,20,0
TXN759,33,Female,Low,4528.98,In-store,Grocery,42,0
TXN760,40,Male,Low,4645.72,In-store,Grocery,41,0
TXN761,28,Male,Medium,3561.41,Online,Others,32,0
TXN762,29,Male,Low,1142.46,Online,Clothing,24,0
TXN763,27,Male,Low,1111.4,In-store,Entertainment,29,0
TXN764,49,Male,High,1827.21,Online,Others,22,0
TXN765,33,Male,High,954.16,Online,Clothing,29,0
TXN766,25,Female,Low,1183.68,Online,Grocery,34,0
TXN767,55,Female,Very High,1115.5,Online,Grocery,48,0
TXN768,29,Male,High,514.27,Online,Clothing,33,0
TXN769,41,Male,High,2649.76,In-store,Grocery,26,0
TXN770,45,Female,Low,1396.89,In-store,Clothing,30,0
TXN771,25,Female,Very High,4972.4,Online,Clothing,41,0
TXN772,45,Male,Very High,2102.48,Online,Electronics,2,0
TXN773,53,Female,Medium,3182.83,Online,Others,43,0
TXN774,43,Female,Very High,4750.16,In-store,Clothing,21,0
TXN775,25,Female,Medium,3978.98,In-store,Clothing,7,0
TXN776,67,Male,Low,4069.65,Online,Clothing,34,0
TXN777,45,Female,High,4686.53,Online,Entertainment,30,0
TXN778,45,Male,Medium,4235.08,Online,Others,38,0
TXN779,54,Female,Low,4465.1,Online,Clothing,32,0
TXN780,58,Male,Low,4559.96,Online,Others,24,0
TXN781,53,Female,Medium,2474.55,Online,Others,32,0
TXN782,44,Female,Medium,808.79,Online,Grocery,35,0
TXN783,34,Female,High,4159.34,Online,Others,9,0
TXN784,26,Female,Medium,4212.14,Online,Electronics,37,0
TXN785,50,Male,Medium,2908.68,In-store,Entertainment,26,0
TXN786,37,Female,Medium,3901.21,In-store,Electronics,31,0
TXN787,30,Female,Medium,4567.65,In-store,Grocery,30,0
TXN788,45,Male,Medium,2669.48,In-store,Entertainment,43,0
TXN789,65,Female,Medium,2647.9,In-store,Grocery,4,0
TXN790,46,Female,Very High,4526.39,In-store,Electronics,19,0
TXN791,30,Female,Medium,2725.99,Online,Others,31,0
TXN792,63,Female,Medium,4094.59,In-store,Clothing,32,0
TXN793,52,Female,High,4156.12,In-store,Grocery,46,0
TXN794,23,Female,Very High,1601.13,Online,Clothing,48,0
TXN795,35,Female,Low,4987.65,Online,Electronics,16,0
TXN796,68,Female,Medium,4200.42,In-store,Grocery,8,0
TXN797,22,Female,Very High,3672.05,In-store,Electronics,0,0
TXN798,64,Female,Very High,1936.69,Online,Grocery,34,0
TXN799,42,Male,Low,841.18,In-store,Electronics,1,0
TXN800,19,Male,Medium,1710.88,Online,Others,29,0
TXN801,27,Female,Low,456.66,Online,Grocery,23,0
TXN802,47,Female,High,4332.59,Online,Clothing,8,0
TXN803,67,Male,High,3827.07,Online,Electronics,28,0
TXN804,62,Male,Medium,1207.77,In-store,Grocery,13,0
TXN805,22,Male,Medium,1022.56,Online,Clothing,21,0
TXN806,50,Female,High,1255.57,In-store,Clothing,8,0
TXN807,18,Female,High,2092.65,In-store,Grocery,12,0
TXN808,35,Female,Low,2448.77,In-store,Grocery,26,0
TXN809,49,Male,High,424.37,Online,Clothing,27,0
TXN810,64,Male,Low,391.3,Online,Electronics,34,0
TXN811,66,Male,Medium,1752.29,Online,Grocery,27,0
TXN812,28,Male,Low,3156.86,In-store,Clothing,8,0
TXN813,38,Female,Low,3420.62,Online,Electronics,47,0
TXN814,43,Male,Low,3395.71,Online,Grocery,17,0
TXN815,42,Male,Medium,2613.51,Online,Grocery,38,0
TXN816,39,Male,Very High,4787.59,In-store,Grocery,39,0
TXN817,44,Male,Low,3787.42,Online,Others,12,0
TXN818,66,Male,Very High,2440.28,In-store,Clothing,37,0
TXN819,30,Male,Low,2334.21,Online,Electronics,19,0
TXN820,50,Male,Very High,2705.43,Online,Clothing,1,0
TXN821,51,Male,Very High,1715.98,Online,Grocery,49,0
TXN822,58,Male,Low,4494.65,Online,Grocery,28,0
TXN823,52,Female,High,2594.32,Online,Others,41,0
TXN824,18,Female,Medium,3235.26,In-store,Clothing,36,0
TXN825,38,Female,Medium,1097.21,Online,Electronics,10,0
TXN826,65,Female,High,1340.98,Online,Entertainment,34,0
TXN827,23,Female,Low,4657.76,Online,Clothing,30,0
TXN828,45,Male,High,275.23,Online,Electronics,33,0
TXN829,34,Male,Low,1711.81,In-store,Others,31,0
TXN830,22,Male,High,2483.53,Online,Others,16,0
TXN831,48,Male,Medium,1674.78,Online,Entertainment,6,0
TXN832,22,Female,Medium,1843.69,Online,Clothing,9,0
TXN833,55,Male,Medium,4991.36,Online,Grocery,29,0
TXN834,20,Female,High,2912.44,Online,Grocery,33,0
TXN835,40,Male,High,2598.57,In-store,Clothing,21,0
TXN836,54,Female,Medium,2120.74,In-store,Entertainment,34,0
TXN837,54,Female,Low,3888.16,In-store,Electronics,45,0
TXN838,27,Female,Low,3616.16,In-store,Others,20,0
TXN839,27,Female,High,3224.83,Online,Electronics,1,0
TXN840,36,Male,Very High,882.25,Online,Electronics,32,0
TXN841,34,Female,Low,602.79,Online,Grocery,32,0
TXN842,38,Male,Medium,2461.43,In-store,Others,35,0
TXN843,31,Female,High,3998.18,Online,Clothing,34,0
TXN844,26,Male,Medium,358.63,Online,Electronics,21,0
TXN845,63,Male,High,4488.92,Online,Entertainment,12,0
TXN846,18,Female,Low,4250.12,Online,Grocery,29,0
TXN847,68,Male,Very High,1037.78,Online,Electronics,15,0
TXN848,62,Male,Low,2063.89,In-store,Entertainment,35,0
TXN849,30,Male,Medium,318.42,Online,Grocery,8,0
TXN850,21,Female,Low,240.43,Online,Grocery,3,0
TXN851,18,Female,Very High,2087.61,In-store,Others,12,0
TXN852,66,Female,Low,1640.86,In-store,Others,49,0
TXN853,57,Female,Low,4031.14,Online,Entertainment,21,0
TXN854,49,Male,High,1370.39,Online,Electronics,49,0
TXN855,51,Female,Medium,3907.61,Online,Clothing,9,0
TXN856,45,Female,High,1533.31,In-store,Electronics,49,0
TXN857,48,Female,Medium,2769.16,Online,Others,39,0
TXN858,25,Male,Low,4272.64,Online,Clothing,42,0
TXN859,56,Male,Medium,827.35,Online,Others,28,0
TXN860,43,Male,Low,1753.28,Online,Others,2,0
TXN861,51,Male,Low,3627.54,In-store,Electronics,46,0
TXN862,20,Male,Low,1055.93,In-store,Electronics,27,0
TXN863,67,Male,Very High,358.32,Online,Grocery,3,0
TXN864,29,Male,Low,4895.3,In-store,Others,46,0
TXN865,18,Male,Low,1737.54,Online,Entertainment,32,0
TXN866,61,Female,Very High,4394.24,In-store,Clothing,42,0
TXN867,22,Female,Medium,1110.62,Online,Electronics,45,0
TXN868,47,Male,Medium,2654.73,Online,Clothing,1,0
TXN869,47,Female,Very High,4341.17,Online,Grocery,14,0
TXN870,34,Female,High,319.33,Online,Electronics,1,0
TXN871,65,Female,High,3771.7,Online,Grocery,37,0
TXN872,64,Female,High,671.9,In-store,Grocery,22,0
TXN873,40,Male,Medium,1148.41,Online,Others,35,0
